"n_groups","n_individuals","n_calls_per_level","group_information","individual_information","iteration","group_information_proportion","individual_information_proportion","accuracy_SPCC_group","accuracy_edit_group","accuracy_mean_SPCC_individual","accuracy_mean_edit_individual","notes"
6,6,6,4,2,1,0.666666666666667,0.333333333333333,0.583333333333333,0.444444444444444,0.481481481481482,0.435185185185185,"; ; 0.4329561 % of all edit distance cells or 101 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,4,2,2,0.666666666666667,0.333333333333333,0.722222222222222,0.555555555555556,0.5,0.472222222222222,"; ; 0.42009602 % of all edit distance cells or 98 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,4,2,3,0.666666666666667,0.333333333333333,0.888888888888889,0.805555555555556,0.541666666666667,0.472222222222222,"; ; 0.31721536 % of all edit distance cells or 74 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,4,2,4,0.666666666666667,0.333333333333333,0.611111111111111,0.722222222222222,0.486111111111111,0.5,"; ; 0.39008916 % of all edit distance cells or 91 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,4,2,5,0.666666666666667,0.333333333333333,0.666666666666667,0.722222222222222,0.564814814814815,0.62037037037037,"; ; 0.35579561 % of all edit distance cells or 83 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,4,2,6,0.666666666666667,0.333333333333333,0.527777777777778,0.666666666666667,0.462962962962963,0.50462962962963,"; ; 0.45010288 % of all edit distance cells or 105 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,4,2,7,0.666666666666667,0.333333333333333,0.944444444444444,0.527777777777778,0.518518518518518,0.513888888888889,"; ; 0.41152263 % of all edit distance cells or 96 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,4,2,8,0.666666666666667,0.333333333333333,0.5,0.583333333333333,0.481481481481482,0.476851851851852,"; ; 0.50154321 % of all edit distance cells or 117 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,4,2,9,0.666666666666667,0.333333333333333,0.388888888888889,0.777777777777778,0.430555555555556,0.412037037037037,"; ; 0.50154321 % of all edit distance cells or 117 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,4,2,10,0.666666666666667,0.333333333333333,0.611111111111111,0.527777777777778,0.481481481481481,0.490740740740741,"; ; 0.51868999 % of all edit distance cells or 121 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
