"n_groups","n_individuals","n_calls_per_level","group_information","individual_information","iteration","group_information_proportion","individual_information_proportion","accuracy_SPCC_group","accuracy_edit_group","accuracy_mean_SPCC_individual","accuracy_mean_edit_individual","notes"
6,6,6,2,4,1,0.333333333333333,0.666666666666667,0.416666666666667,0.583333333333333,0.513888888888889,0.541666666666667,"; ; 0.25720165 % of all edit distance cells or 60 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,2,4,2,0.333333333333333,0.666666666666667,0.555555555555556,0.5,0.601851851851852,0.550925925925926,"; ; 0.27006173 % of all edit distance cells or 63 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,2,4,3,0.333333333333333,0.666666666666667,0.444444444444444,0.416666666666667,0.671296296296296,0.560185185185185,"; ; 0.32578875 % of all edit distance cells or 76 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,2,4,4,0.333333333333333,0.666666666666667,0.472222222222222,0.472222222222222,0.550925925925926,0.481481481481482,"; ; 0.2914952 % of all edit distance cells or 68 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,2,4,5,0.333333333333333,0.666666666666667,0.416666666666667,0.416666666666667,0.662037037037037,0.638888888888889,"; ; 0.46724966 % of all edit distance cells or 109 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,2,4,6,0.333333333333333,0.666666666666667,0.416666666666667,0.444444444444444,0.537037037037037,0.453703703703704,"; ; 0.26148834 % of all edit distance cells or 61 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,2,4,7,0.333333333333333,0.666666666666667,0.444444444444444,0.416666666666667,0.597222222222222,0.680555555555556,"; ; 0.24434156 % of all edit distance cells or 57 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,2,4,8,0.333333333333333,0.666666666666667,0.5,0.5,0.574074074074074,0.606481481481482,"; ; 0.30006859 % of all edit distance cells or 70 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,2,4,9,0.333333333333333,0.666666666666667,0.444444444444444,0.472222222222222,0.564814814814815,0.560185185185185,"; ; 0.32578875 % of all edit distance cells or 76 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
6,6,6,2,4,10,0.333333333333333,0.666666666666667,0.388888888888889,0.527777777777778,0.462962962962963,0.513888888888889,"; ; 0.25720165 % of all edit distance cells or 60 unique comparisons off of the diagonal had an original edit distance value of 0 and were changed to the next minimum edit distance value of 0.1"
